"","id","parents","infected","start","week","date","eggs","hatch","alive","mouse","procedencia","trial","idnum","perferc","avtemphigh","avtemplow","avtemp","tempmax","tempmin","tempdiff","avhumhigh","avhumlow","avhum","hummax","hummin","humdiff","eggevent","hatchevent","egg_total","hatch_total"
"1760","P33-0","P33","1",2014-05-05,"10",2014-07-14,4,3,1,"I-R2-0","I-R2",0,167,0.75,26.425,24.275,25.35,27.1,23.2,3.3,34.75,28,31.375,39,27,12,1,1,106,59
"1761","P34-0","P34","1",2014-05-05,"10",2014-07-14,8,6,1,"I-R2-0","I-R2",0,168,0.75,26.425,24.275,25.35,27.1,23.2,3.3,34.75,28,31.375,39,27,12,1,1,127,87
"1762","P35-0","P35","1",2014-05-12,"10",2014-07-21,NA,NA,0,"I-R2-0","I-R2",0,169,NA,26.82,23.38,25.1,27.5,21.9,4.6,34,27.4,30.7,36,27,9,NA,NA,12,5
"1763","P36-0","P36","1",2014-05-26,"10",2014-08-04,NA,NA,0,"I-R2-0","I-R2",0,170,NA,27.25,24.3,25.775,27.4,22.6,4.8,34.75,28.5,31.625,37,26,11,NA,NA,8,5
"1764","P37-0","P37","1",2014-05-26,"10",2014-08-04,0,0,1,"I-R2-0","I-R2",0,171,NA,27.25,24.3,25.775,27.4,22.6,4.8,34.75,28.5,31.625,37,26,11,0,0,33,21
"1765","P38-0","P38","1",2014-05-29,"10",2014-08-07,NA,NA,0,"I-R2-0","I-R2",0,172,NA,26.96,23.9,25.43,27.4,22.6,4.8,33,26.8,29.9,37,26,11,NA,NA,0,0
"1766","P39-0","P39","1",2014-06-02,"10",2014-08-11,0,0,1,"I-R2-0","I-R2",0,173,NA,26.54,24.56,25.55,27.2,23.4,3.2,35,27.8,31.4,44,26,14,0,0,72,58
"1767","P40-0","P40","1",2014-06-02,"10",2014-08-11,2,1,1,"I-R2-0","I-R2",0,174,0.5,26.54,24.56,25.55,27.2,23.4,3.2,35,27.8,31.4,44,26,14,1,1,94,60
"1768","P41-0","P41","1",2014-06-09,"10",2014-08-18,NA,NA,0,"I-R2-0","I-R2",0,175,NA,26.8,25.225,26.0125,28,24.7,1.8,41.5,31,36.25,43,27,15,NA,NA,7,5
"1769","P42-0","P42","1",2014-06-19,"10",2014-08-28,NA,NA,0,"I-R2-0","I-R2",0,176,NA,26.72,24.7,25.71,27.7,23.6,2.6,32.2,26.6,29.4,36,26,8,NA,NA,0,0
"1770","P43-0","P43","1",2014-07-07,"10",2014-09-15,5,4,1,"I-R2-0","I-R2",0,177,0.8,28.475,27.375,27.925,28.7,26.8,1.6,33.25,27.25,30.25,38,26,10,1,1,62,56
"1771","P1-2","P1","0",2014-11-20,"11",2015-02-05,2,2,1,"CO-A-2","CO-A",2,1,1,26.72,25.8,26.26,27.1,25.3,1.5,55.2,49.6,52.4,58,38,11,1,1,77,70
"1772","P2-2","P2","0",2014-11-20,"11",2015-02-05,0,NA,1,"CO-A-2","CO-A",2,2,NA,26.72,25.8,26.26,27.1,25.3,1.5,55.2,49.6,52.4,58,38,11,0,NA,46,35
"1773","P3-2","P3","0",2014-11-27,"11",2015-02-12,NA,NA,0,"CO-A-2","CO-A",2,3,NA,25.54,23.82,24.68,26.5,22.6,2.9,61.2,53.6,57.4,63,47,14,NA,NA,11,10
"1774","P4-2","P4","0",2014-11-27,"11",2015-02-12,0,NA,1,"CO-A-2","CO-A",2,4,NA,25.54,23.82,24.68,26.5,22.6,2.9,61.2,53.6,57.4,63,47,14,0,NA,38,16
"1775","P5-2","P5","0",2014-12-04,"11",2015-02-19,NA,NA,0,"CO-A-2","CO-A",2,5,NA,26.64,25.3,25.97,28,24.6,1.8,60.8,50.4,55.6,64,42,17,NA,NA,0,0
"1776","P6-2","P6","0",2014-12-04,"11",2015-02-19,NA,NA,0,"CO-A-2","CO-A",2,6,NA,26.64,25.3,25.97,28,24.6,1.8,60.8,50.4,55.6,64,42,17,NA,NA,29,15
"1777","P7-2","P7","0",2014-12-04,"11",2015-02-19,0,NA,1,"CO-A-2","CO-A",2,7,NA,26.64,25.3,25.97,28,24.6,1.8,60.8,50.4,55.6,64,42,17,0,NA,44,13
"1778","P8-2","P8","0",2014-12-11,"11",2015-02-26,2,NA,1,"CO-A-2","CO-A",2,8,NA,25.82,25.02,25.42,27.1,23.9,1,61.2,54.2,57.7,63,49,9,1,NA,40,25
"1779","P9-2","P9","0",2014-12-11,"11",2015-02-26,0,NA,1,"CO-A-2","CO-A",2,9,NA,25.82,25.02,25.42,27.1,23.9,1,61.2,54.2,57.7,63,49,9,0,NA,0,0
"1780","P10-2","P10","0",2014-12-11,"11",2015-02-26,0,NA,1,"CO-A-2","CO-A",2,10,NA,25.82,25.02,25.42,27.1,23.9,1,61.2,54.2,57.7,63,49,9,0,NA,20,14
"1781","P11-2","P11","0",2014-12-11,"11",2015-02-26,0,NA,1,"CO-A-2","CO-A",2,11,NA,25.82,25.02,25.42,27.1,23.9,1,61.2,54.2,57.7,63,49,9,0,NA,31,22
"1782","P12-2","P12","0",2014-12-18,"11",2015-03-05,NA,NA,0,"CO-A-2","CO-A",2,12,NA,26.68,25.44,26.06,27.4,25,1.9,62.8,53.4,58.1,66,51,12,NA,NA,43,33
"1783","P13-2","P13","0",2014-11-20,"11",2015-02-05,0,NA,1,"CO-B-2","CO-B",2,13,NA,26.72,25.8,26.26,27.1,25.3,1.5,55.2,49.6,52.4,58,38,11,0,NA,38,29
"1784","P14-2","P14","0",2014-11-20,"11",2015-02-05,4,4,1,"CO-B-2","CO-B",2,14,1,26.72,25.8,26.26,27.1,25.3,1.5,55.2,49.6,52.4,58,38,11,1,1,157,91
"1785","P15-2","P15","0",2014-11-20,"11",2015-02-05,NA,NA,0,"CO-B-2","CO-B",2,15,NA,26.72,25.8,26.26,27.1,25.3,1.5,55.2,49.6,52.4,58,38,11,NA,NA,21,20
"1786","P16-2","P16","0",2014-11-27,"11",2015-02-12,0,NA,1,"CO-B-2","CO-B",2,16,NA,25.54,23.82,24.68,26.5,22.6,2.9,61.2,53.6,57.4,63,47,14,0,NA,56,50
"1787","P17-2","P17","0",2014-11-27,"11",2015-02-12,4,4,1,"CO-B-2","CO-B",2,17,1,25.54,23.82,24.68,26.5,22.6,2.9,61.2,53.6,57.4,63,47,14,1,1,79,62
"1788","P18-2","P18","0",2014-11-27,"11",2015-02-12,1,0,1,"CO-B-2","CO-B",2,18,0,25.54,23.82,24.68,26.5,22.6,2.9,61.2,53.6,57.4,63,47,14,1,0,51,43
"1789","P19-2","P19","0",2014-11-27,"11",2015-02-12,5,4,1,"CO-B-2","CO-B",2,19,0.8,25.54,23.82,24.68,26.5,22.6,2.9,61.2,53.6,57.4,63,47,14,1,1,58,49
"1790","P20-2","P20","0",2014-11-27,"11",2015-02-12,0,NA,1,"CO-B-2","CO-B",2,20,NA,25.54,23.82,24.68,26.5,22.6,2.9,61.2,53.6,57.4,63,47,14,0,NA,28,22
"1791","P21-2","P21","0",2014-11-27,"11",2015-02-12,0,NA,1,"CO-B-2","CO-B",2,21,NA,25.54,23.82,24.68,26.5,22.6,2.9,61.2,53.6,57.4,63,47,14,0,NA,4,0
"1792","P22-2","P22","0",2014-11-27,"11",2015-02-12,1,0,1,"CO-B-2","CO-B",2,22,0,25.54,23.82,24.68,26.5,22.6,2.9,61.2,53.6,57.4,63,47,14,1,0,33,8
"1793","P23-2","P23","0",2014-11-27,"11",2015-02-12,0,NA,1,"CO-B-2","CO-B",2,23,NA,25.54,23.82,24.68,26.5,22.6,2.9,61.2,53.6,57.4,63,47,14,0,NA,34,26
"1794","P24-2","P24","0",2014-11-27,"11",2015-02-12,3,0,1,"CO-B-2","CO-B",2,24,0,25.54,23.82,24.68,26.5,22.6,2.9,61.2,53.6,57.4,63,47,14,1,0,21,14
"1795","P25-2","P25","0",2014-11-27,"11",2015-02-12,0,NA,1,"CO-B-2","CO-B",2,25,NA,25.54,23.82,24.68,26.5,22.6,2.9,61.2,53.6,57.4,63,47,14,0,NA,54,40
"1796","P26-2","P26","0",2014-11-27,"11",2015-02-12,NA,NA,0,"CO-B-2","CO-B",2,26,NA,25.54,23.82,24.68,26.5,22.6,2.9,61.2,53.6,57.4,63,47,14,NA,NA,32,26
"1797","P27-2","P27","0",2014-11-27,"11",2015-02-12,NA,NA,0,"CO-B-2","CO-B",2,27,NA,25.54,23.82,24.68,26.5,22.6,2.9,61.2,53.6,57.4,63,47,14,NA,NA,22,19
"1798","P28-2","P28","0",2014-12-04,"11",2015-02-19,NA,NA,0,"CO-B-2","CO-B",2,28,NA,26.64,25.3,25.97,28,24.6,1.8,60.8,50.4,55.6,64,42,17,NA,NA,2,0
"1799","P29-2","P29","0",2014-12-04,"11",2015-02-19,7,6,1,"CO-B-2","CO-B",2,29,0.857142857142857,26.64,25.3,25.97,28,24.6,1.8,60.8,50.4,55.6,64,42,17,1,1,131,64
"1800","P30-2","P30","1",2014-11-20,"11",2015-02-05,10,10,1,"I-A-2","I-A",2,30,1,26.72,25.8,26.26,27.1,25.3,1.5,55.2,49.6,52.4,58,38,11,1,1,166,149
"1801","P31-2","P31","1",2014-11-20,"11",2015-02-05,0,NA,1,"I-A-2","I-A",2,31,NA,26.72,25.8,26.26,27.1,25.3,1.5,55.2,49.6,52.4,58,38,11,0,NA,38,32
"1802","P32-2","P32","1",2014-11-20,"11",2015-02-05,NA,NA,0,"I-A-2","I-A",2,32,NA,26.72,25.8,26.26,27.1,25.3,1.5,55.2,49.6,52.4,58,38,11,NA,NA,1,1
"1803","P33-2","P33","1",2014-11-27,"11",2015-02-12,6,2,1,"I-A-2","I-A",2,33,0.333333333333333,25.54,23.82,24.68,26.5,22.6,2.9,61.2,53.6,57.4,63,47,14,1,1,183,107
"1804","P34-2","P34","1",2014-11-27,"11",2015-02-12,10,10,1,"I-A-2","I-A",2,34,1,25.54,23.82,24.68,26.5,22.6,2.9,61.2,53.6,57.4,63,47,14,1,1,193,116
"1805","P35-2","P35","1",2014-11-27,"11",2015-02-12,0,NA,1,"I-A-2","I-A",2,35,NA,25.54,23.82,24.68,26.5,22.6,2.9,61.2,53.6,57.4,63,47,14,0,NA,29,20
"1806","P36-2","P36","1",2014-11-27,"11",2015-02-12,NA,NA,0,"I-A-2","I-A",2,36,NA,25.54,23.82,24.68,26.5,22.6,2.9,61.2,53.6,57.4,63,47,14,NA,NA,42,29
"1807","P37-2","P37","1",2014-11-27,"11",2015-02-12,NA,NA,0,"I-A-2","I-A",2,37,NA,25.54,23.82,24.68,26.5,22.6,2.9,61.2,53.6,57.4,63,47,14,NA,NA,35,32
"1808","P38-2","P38","1",2014-11-27,"11",2015-02-12,6,3,1,"I-A-2","I-A",2,38,0.5,25.54,23.82,24.68,26.5,22.6,2.9,61.2,53.6,57.4,63,47,14,1,1,154,90
"1809","P39-2","P39","1",2014-11-27,"11",2015-02-12,2,1,1,"I-A-2","I-A",2,39,0.5,25.54,23.82,24.68,26.5,22.6,2.9,61.2,53.6,57.4,63,47,14,1,1,76,69
"1810","P40-2","P40","1",2014-12-04,"11",2015-02-19,NA,NA,0,"I-A-2","I-A",2,40,NA,26.64,25.3,25.97,28,24.6,1.8,60.8,50.4,55.6,64,42,17,NA,NA,12,9
"1811","P41-2","P41","1",2014-12-04,"11",2015-02-19,9,7,1,"I-A-2","I-A",2,41,0.777777777777778,26.64,25.3,25.97,28,24.6,1.8,60.8,50.4,55.6,64,42,17,1,1,135,107
"1812","P42-2","P42","1",2014-12-04,"11",2015-02-19,NA,NA,0,"I-A-2","I-A",2,42,NA,26.64,25.3,25.97,28,24.6,1.8,60.8,50.4,55.6,64,42,17,NA,NA,24,6
"1813","P43-2","P43","1",2014-12-04,"11",2015-02-19,5,4,1,"I-A-2","I-A",2,43,0.8,26.64,25.3,25.97,28,24.6,1.8,60.8,50.4,55.6,64,42,17,1,1,171,114
"1814","P44-2","P44","1",2014-12-04,"11",2015-02-19,7,4,1,"I-A-2","I-A",2,44,0.571428571428571,26.64,25.3,25.97,28,24.6,1.8,60.8,50.4,55.6,64,42,17,1,1,176,101
"1815","P45-2","P45","1",2014-12-04,"11",2015-02-19,NA,NA,0,"I-A-2","I-A",2,45,NA,26.64,25.3,25.97,28,24.6,1.8,60.8,50.4,55.6,64,42,17,NA,NA,10,7
"1816","P46-2","P46","1",2014-12-04,"11",2015-02-19,NA,NA,0,"I-A-2","I-A",2,46,NA,26.64,25.3,25.97,28,24.6,1.8,60.8,50.4,55.6,64,42,17,NA,NA,26,16
"1817","P47-2","P47","1",2014-12-11,"11",2015-02-26,9,5,1,"I-A-2","I-A",2,47,0.555555555555556,25.82,25.02,25.42,27.1,23.9,1,61.2,54.2,57.7,63,49,9,1,1,115,103
"1818","P48-2","P48","1",2014-11-20,"11",2015-02-05,11,8,1,"I-B-2","I-B",2,48,0.727272727272727,26.72,25.8,26.26,27.1,25.3,1.5,55.2,49.6,52.4,58,38,11,1,1,131,97
"1819","P49-2","P49","1",2014-11-20,"11",2015-02-05,11,8,1,"I-B-2","I-B",2,49,0.727272727272727,26.72,25.8,26.26,27.1,25.3,1.5,55.2,49.6,52.4,58,38,11,1,1,191,139
"1820","P50-2","P50","1",2014-11-20,"11",2015-02-05,5,5,1,"I-B-2","I-B",2,50,1,26.72,25.8,26.26,27.1,25.3,1.5,55.2,49.6,52.4,58,38,11,1,1,123,98
"1821","P51-2","P51","1",2014-11-20,"11",2015-02-05,NA,NA,0,"I-B-2","I-B",2,51,NA,26.72,25.8,26.26,27.1,25.3,1.5,55.2,49.6,52.4,58,38,11,NA,NA,68,58
"1822","P52-2","P52","1",2014-11-20,"11",2015-02-05,6,6,1,"I-B-2","I-B",2,52,1,26.72,25.8,26.26,27.1,25.3,1.5,55.2,49.6,52.4,58,38,11,1,1,167,127
"1823","P53-2","P53","1",2014-11-20,"11",2015-02-05,13,10,1,"I-B-2","I-B",2,53,0.769230769230769,26.72,25.8,26.26,27.1,25.3,1.5,55.2,49.6,52.4,58,38,11,1,1,274,203
"1824","P54-2","P54","1",2014-11-27,"11",2015-02-12,3,3,1,"I-B-2","I-B",2,54,1,25.54,23.82,24.68,26.5,22.6,2.9,61.2,53.6,57.4,63,47,14,1,1,26,18
"1825","P55-2","P55","1",2014-11-27,"11",2015-02-12,2,2,1,"I-B-2","I-B",2,55,1,25.54,23.82,24.68,26.5,22.6,2.9,61.2,53.6,57.4,63,47,14,1,1,46,37
"1826","P56-2","P56","1",2014-11-27,"11",2015-02-12,NA,NA,0,"I-B-2","I-B",2,56,NA,25.54,23.82,24.68,26.5,22.6,2.9,61.2,53.6,57.4,63,47,14,NA,NA,9,6
"1827","P57-2","P57","1",2014-11-27,"11",2015-02-12,5,2,1,"I-B-2","I-B",2,57,0.4,25.54,23.82,24.68,26.5,22.6,2.9,61.2,53.6,57.4,63,47,14,1,1,171,90
"1828","P58-2","P58","1",2014-12-04,"11",2015-02-19,0,NA,1,"I-B-2","I-B",2,58,NA,26.64,25.3,25.97,28,24.6,1.8,60.8,50.4,55.6,64,42,17,0,NA,7,0
"1829","P59-2","P59","1",2014-12-04,"11",2015-02-19,6,6,1,"I-B-2","I-B",2,59,1,26.64,25.3,25.97,28,24.6,1.8,60.8,50.4,55.6,64,42,17,1,1,111,69
"1830","P60-2","P60","1",2014-12-04,"11",2015-02-19,NA,NA,0,"I-B-2","I-B",2,60,NA,26.64,25.3,25.97,28,24.6,1.8,60.8,50.4,55.6,64,42,17,NA,NA,7,2
"1831","P61-2","P61","1",2014-12-04,"11",2015-02-19,5,5,1,"I-B-2","I-B",2,61,1,26.64,25.3,25.97,28,24.6,1.8,60.8,50.4,55.6,64,42,17,1,1,148,116
"1832","P62-2","P62","1",2014-12-04,"11",2015-02-19,11,4,1,"I-B-2","I-B",2,62,0.363636363636364,26.64,25.3,25.97,28,24.6,1.8,60.8,50.4,55.6,64,42,17,1,1,158,103
"1833","P63-2","P63","1",2014-12-04,"11",2015-02-19,6,2,1,"I-B-2","I-B",2,63,0.333333333333333,26.64,25.3,25.97,28,24.6,1.8,60.8,50.4,55.6,64,42,17,1,1,147,94
"1834","P64-2","P64","1",2014-12-18,"11",2015-03-05,NA,NA,0,"I-B-2","I-B",2,64,NA,26.68,25.44,26.06,27.4,25,1.9,62.8,53.4,58.1,66,51,12,NA,NA,0,0
"1835","P1-1","P1","0",2014-10-06,"11",2014-12-22,0,NA,1,"CO-A-1","CO-A",1,65,NA,30.68,24.96,27.82,36.3,23.1,12.4,42.4,27,34.7,68,26,40,0,NA,30,25
"1836","P2-1","P2","0",2014-10-13,"11",2014-12-29,NA,NA,0,"CO-A-1","CO-A",1,66,NA,27.7666666666667,25.8,26.7833333333333,28.4,25.3,3.1,40.6666666666667,30.3333333333333,35.5,41,26,15,NA,NA,34,26
"1837","P3-1","P3","0",2014-10-13,"11",2014-12-29,NA,NA,0,"CO-A-1","CO-A",1,67,NA,27.7666666666667,25.8,26.7833333333333,28.4,25.3,3.1,40.6666666666667,30.3333333333333,35.5,41,26,15,NA,NA,17,15
"1838","P4-1","P4","0",2014-10-13,"11",2014-12-29,NA,NA,0,"CO-A-1","CO-A",1,68,NA,27.7666666666667,25.8,26.7833333333333,28.4,25.3,3.1,40.6666666666667,30.3333333333333,35.5,41,26,15,NA,NA,15,15
"1839","P5-1","P5","0",2014-10-13,"11",2014-12-29,NA,NA,0,"CO-A-1","CO-A",1,69,NA,27.7666666666667,25.8,26.7833333333333,28.4,25.3,3.1,40.6666666666667,30.3333333333333,35.5,41,26,15,NA,NA,7,0
"1840","P6-1","P6","0",2014-10-13,"11",2014-12-29,NA,NA,0,"CO-A-1","CO-A",1,70,NA,27.7666666666667,25.8,26.7833333333333,28.4,25.3,3.1,40.6666666666667,30.3333333333333,35.5,41,26,15,NA,NA,0,0
"1841","P7-1","P7","0",2014-10-13,"11",2014-12-29,NA,NA,0,"CO-A-1","CO-A",1,71,NA,27.7666666666667,25.8,26.7833333333333,28.4,25.3,3.1,40.6666666666667,30.3333333333333,35.5,41,26,15,NA,NA,50,33
"1842","P8-1","P8","0",2014-10-13,"11",2014-12-29,NA,NA,0,"CO-A-1","CO-A",1,72,NA,27.7666666666667,25.8,26.7833333333333,28.4,25.3,3.1,40.6666666666667,30.3333333333333,35.5,41,26,15,NA,NA,44,35
"1843","P9-1","P9","0",2014-10-20,"11",2015-01-05,0,NA,1,"CO-A-1","CO-A",1,73,NA,27.95,26.05,27,28.1,25.9,1.9,43.5,31.5,37.5,45,31,14,0,NA,13,9
"1844","P10-1","P10","0",2014-10-20,"11",2015-01-05,NA,NA,0,"CO-A-1","CO-A",1,74,NA,27.95,26.05,27,28.1,25.9,1.9,43.5,31.5,37.5,45,31,14,NA,NA,4,3
"1845","P11-1","P11","0",2014-10-20,"11",2015-01-05,0,NA,1,"CO-A-1","CO-A",1,75,NA,27.95,26.05,27,28.1,25.9,1.9,43.5,31.5,37.5,45,31,14,0,NA,46,40
"1846","P12-1","P12","0",2014-11-03,"11",2015-01-19,NA,NA,0,"CO-A-1","CO-A",1,76,NA,28.4,27.1,27.75,28.8,25.9,2.5,33,27,30,39,26,10,NA,NA,6,3
"1847","P13-1","P13","0",2014-11-03,"11",2015-01-19,NA,NA,0,"CO-A-1","CO-A",1,77,NA,28.4,27.1,27.75,28.8,25.9,2.5,33,27,30,39,26,10,NA,NA,15,2
"1848","P14-1","P14","0",2014-12-01,"11",2015-02-16,NA,NA,0,"CO-A-1","CO-A",1,78,NA,25.96,24.4,25.18,28,22.6,2.1,62.4,55.8,59.1,64,54,10,NA,NA,0,0
"1849","P15-1","P15","0",2014-10-06,"11",2014-12-22,0,NA,1,"CO-B-1","CO-B",1,79,NA,30.68,24.96,27.82,36.3,23.1,12.4,42.4,27,34.7,68,26,40,0,NA,16,13
"1850","P16-1","P16","0",2014-10-06,"11",2014-12-22,1,1,1,"CO-B-1","CO-B",1,80,1,30.68,24.96,27.82,36.3,23.1,12.4,42.4,27,34.7,68,26,40,1,1,85,58
"1851","P17-1","P17","0",2014-10-06,"11",2014-12-22,0,NA,1,"CO-B-1","CO-B",1,81,NA,30.68,24.96,27.82,36.3,23.1,12.4,42.4,27,34.7,68,26,40,0,NA,25,23
"1852","P18-1","P18","0",2014-10-13,"11",2014-12-29,NA,NA,0,"CO-B-1","CO-B",1,82,NA,27.7666666666667,25.8,26.7833333333333,28.4,25.3,3.1,40.6666666666667,30.3333333333333,35.5,41,26,15,NA,NA,6,6
"1853","P19-1","P19","0",2014-10-13,"11",2014-12-29,1,0,1,"CO-B-1","CO-B",1,83,0,27.7666666666667,25.8,26.7833333333333,28.4,25.3,3.1,40.6666666666667,30.3333333333333,35.5,41,26,15,1,0,45,18
"1854","P20-1","P20","0",2014-10-13,"11",2014-12-29,NA,NA,0,"CO-B-1","CO-B",1,84,NA,27.7666666666667,25.8,26.7833333333333,28.4,25.3,3.1,40.6666666666667,30.3333333333333,35.5,41,26,15,NA,NA,43,33
"1855","P21-1","P21","0",2014-10-20,"11",2015-01-05,NA,NA,0,"CO-B-1","CO-B",1,85,NA,27.95,26.05,27,28.1,25.9,1.9,43.5,31.5,37.5,45,31,14,NA,NA,20,13
"1856","P22-1","P22","0",2014-10-20,"11",2015-01-05,1,0,1,"CO-B-1","CO-B",1,86,0,27.95,26.05,27,28.1,25.9,1.9,43.5,31.5,37.5,45,31,14,1,0,52,31
"1857","P23-1","P23","0",2014-10-27,"11",2015-01-12,NA,NA,0,"CO-B-1","CO-B",1,87,NA,28.44,27.32,27.88,28.8,26.2,1.9,38.4,28.2,33.3,41,26,12,NA,NA,13,12
"1858","P24-1","P24","0",2014-10-27,"11",2015-01-12,NA,NA,0,"CO-B-1","CO-B",1,88,NA,28.44,27.32,27.88,28.8,26.2,1.9,38.4,28.2,33.3,41,26,12,NA,NA,0,0
"1859","P25-1","P25","0",2014-10-27,"11",2015-01-12,0,NA,1,"CO-B-1","CO-B",1,89,NA,28.44,27.32,27.88,28.8,26.2,1.9,38.4,28.2,33.3,41,26,12,0,NA,5,1
"1860","P26-1","P26","0",2014-11-03,"11",2015-01-19,NA,NA,0,"CO-B-1","CO-B",1,90,NA,28.4,27.1,27.75,28.8,25.9,2.5,33,27,30,39,26,10,NA,NA,8,5
"1861","P27-1","P27","0",2014-11-03,"11",2015-01-19,NA,NA,0,"CO-B-1","CO-B",1,91,NA,28.4,27.1,27.75,28.8,25.9,2.5,33,27,30,39,26,10,NA,NA,7,4
"1862","P28-1","P28","0",2014-11-03,"11",2015-01-19,NA,NA,0,"CO-B-1","CO-B",1,92,NA,28.4,27.1,27.75,28.8,25.9,2.5,33,27,30,39,26,10,NA,NA,43,16
"1863","P29-1","P29","0",2014-11-03,"11",2015-01-19,NA,NA,0,"CO-B-1","CO-B",1,93,NA,28.4,27.1,27.75,28.8,25.9,2.5,33,27,30,39,26,10,NA,NA,0,0
"1864","P30-1","P30","0",2014-11-03,"11",2015-01-19,NA,NA,0,"CO-B-1","CO-B",1,94,NA,28.4,27.1,27.75,28.8,25.9,2.5,33,27,30,39,26,10,NA,NA,27,1
"1865","P31-1","P31","0",2014-11-03,"11",2015-01-19,NA,NA,0,"CO-B-1","CO-B",1,95,NA,28.4,27.1,27.75,28.8,25.9,2.5,33,27,30,39,26,10,NA,NA,38,38
"1866","P32-1","P32","0",2014-11-03,"11",2015-01-19,NA,NA,0,"CO-B-1","CO-B",1,96,NA,28.4,27.1,27.75,28.8,25.9,2.5,33,27,30,39,26,10,NA,NA,0,0
"1867","P33-1","P33","0",2014-11-03,"11",2015-01-19,NA,NA,0,"CO-B-1","CO-B",1,97,NA,28.4,27.1,27.75,28.8,25.9,2.5,33,27,30,39,26,10,NA,NA,0,0
"1868","P34-1","P34","0",2014-11-03,"11",2015-01-19,NA,NA,0,"CO-B-1","CO-B",1,98,NA,28.4,27.1,27.75,28.8,25.9,2.5,33,27,30,39,26,10,NA,NA,16,15
"1869","P35-1","P35","0",2014-11-03,"11",2015-01-19,1,0,1,"CO-B-1","CO-B",1,99,0,28.4,27.1,27.75,28.8,25.9,2.5,33,27,30,39,26,10,1,0,49,32
"1870","P36-1","P36","1",2014-10-13,"11",2014-12-29,NA,NA,0,"I-A-1","I-A",1,100,NA,27.7666666666667,25.8,26.7833333333333,28.4,25.3,3.1,40.6666666666667,30.3333333333333,35.5,41,26,15,NA,NA,8,0
"1871","P37-1","P37","1",2014-10-13,"11",2014-12-29,3,3,1,"I-A-1","I-A",1,101,1,27.7666666666667,25.8,26.7833333333333,28.4,25.3,3.1,40.6666666666667,30.3333333333333,35.5,41,26,15,1,1,65,50
"1872","P38-1","P38","1",2014-10-13,"11",2014-12-29,0,NA,1,"I-A-1","I-A",1,102,NA,27.7666666666667,25.8,26.7833333333333,28.4,25.3,3.1,40.6666666666667,30.3333333333333,35.5,41,26,15,0,NA,12,6
"1873","P39-1","P39","1",2014-10-13,"11",2014-12-29,0,NA,1,"I-A-1","I-A",1,103,NA,27.7666666666667,25.8,26.7833333333333,28.4,25.3,3.1,40.6666666666667,30.3333333333333,35.5,41,26,15,0,NA,7,6
"1874","P40-1","P40","1",2014-10-13,"11",2014-12-29,0,NA,1,"I-A-1","I-A",1,104,NA,27.7666666666667,25.8,26.7833333333333,28.4,25.3,3.1,40.6666666666667,30.3333333333333,35.5,41,26,15,0,NA,34,15
"1875","P41-1","P41","1",2014-10-13,"11",2014-12-29,8,8,1,"I-A-1","I-A",1,105,1,27.7666666666667,25.8,26.7833333333333,28.4,25.3,3.1,40.6666666666667,30.3333333333333,35.5,41,26,15,1,1,86,67
"1876","P42-1","P42","1",2014-10-20,"11",2015-01-05,NA,NA,0,"I-A-1","I-A",1,106,NA,27.95,26.05,27,28.1,25.9,1.9,43.5,31.5,37.5,45,31,14,NA,NA,1,0
"1877","P43-1","P43","1",2014-10-20,"11",2015-01-05,0,NA,1,"I-A-1","I-A",1,107,NA,27.95,26.05,27,28.1,25.9,1.9,43.5,31.5,37.5,45,31,14,0,NA,6,3
"1878","P44-1","P44","1",2014-10-20,"11",2015-01-05,NA,NA,0,"I-A-1","I-A",1,108,NA,27.95,26.05,27,28.1,25.9,1.9,43.5,31.5,37.5,45,31,14,NA,NA,9,6
"1879","P45-1","P45","1",2014-10-20,"11",2015-01-05,NA,NA,0,"I-A-1","I-A",1,109,NA,27.95,26.05,27,28.1,25.9,1.9,43.5,31.5,37.5,45,31,14,NA,NA,33,26
"1880","P46-1","P46","1",2014-10-20,"11",2015-01-05,NA,NA,0,"I-A-1","I-A",1,110,NA,27.95,26.05,27,28.1,25.9,1.9,43.5,31.5,37.5,45,31,14,NA,NA,19,12
"1881","P47-1","P47","1",2014-10-20,"11",2015-01-05,NA,NA,0,"I-A-1","I-A",1,111,NA,27.95,26.05,27,28.1,25.9,1.9,43.5,31.5,37.5,45,31,14,NA,NA,0,0
"1882","P48-1","P48","1",2014-10-20,"11",2015-01-05,19,15,1,"I-A-1","I-A",1,112,0.789473684210526,27.95,26.05,27,28.1,25.9,1.9,43.5,31.5,37.5,45,31,14,1,1,188,140
"1883","P49-1","P49","1",2014-10-20,"11",2015-01-05,NA,NA,0,"I-A-1","I-A",1,113,NA,27.95,26.05,27,28.1,25.9,1.9,43.5,31.5,37.5,45,31,14,NA,NA,27,19
"1884","P50-1","P50","1",2014-10-20,"11",2015-01-05,NA,NA,0,"I-A-1","I-A",1,114,NA,27.95,26.05,27,28.1,25.9,1.9,43.5,31.5,37.5,45,31,14,NA,NA,1,0
"1885","P51-1","P51","1",2014-10-27,"11",2015-01-12,NA,NA,0,"I-A-1","I-A",1,115,NA,28.44,27.32,27.88,28.8,26.2,1.9,38.4,28.2,33.3,41,26,12,NA,NA,45,21
