"","V1"
"804",0.537541077296757
"805",0.537424188369604
"806",0.537307582668187
"807",0.537226848886042
"808",0.537110763543296
"809",0.536994958460555
"810",0.536843971631206
"811",0.536657930155132
"812",0.536491314960909
"813",0.536325088339223
"814",0.536140326109974
"815",0.536010152642155
"816",0.535861413330517
"817",0.535799690533127
"818",0.535773242948966
"819",0.53574686031011
"820",0.535755579692372
"821",0.53578302712161
"822",0.535861586857742
"823",0.535939954616862
"824",0.53594839609484
"825",0.535991641998955
"826",0.536139130434783
"827",0.536321000521105
"828",0.536486345813526
"829",0.536667359811465
"830",0.536831902520078
"831",0.536961482608395
"832",0.537074771196685
"833",0.537134775259581
"834",0.537229094166695
"835",0.537304700942942
"836",0.537380125803458
"837",0.537421038176325
"838",0.537496142372184
"839",0.537571066511405
"840",0.537664203612479
"841",0.537722954964806
"842",0.537763216272482
"843",0.537837469320971
"844",0.537911545401927
"845",0.537951438481942
"846",0.53799123671071
"847",0.538064866331931
"848",0.538172206973671
"849",0.538263665594855
"850",0.538354913959228
"851",0.538445952791004
"852",0.538552347544522
"853",0.538658491392379
"854",0.53871521351415
"855",0.538753697230438
"856",0.53870946082052
"857",0.53869885982562
"858",0.538721779326053
"859",0.538860450332898
"860",0.538949971593757
"861",0.538972527289114
"862",0.538995031842886
"863",0.539017485428809
"864",0.539039888219834
"865",0.539044327772978
"866",0.539048757011517
"867",0.539053175971357
"868",0.539090698367496
"869",0.539161209234637
"870",0.539231557038554
"871",0.539301742344245
"872",0.539371765714097
"873",0.539441627707908
"874",0.539478443881745
"875",0.53951517540402
"876",0.539536715007546
"877",0.539525432616675
"878",0.539546912852747
"879",0.539535644211903
"880",0.539459071013262
"881",0.539415296267293
"882",0.539404210938009
"883",0.539393150149759
"884",0.539382113821138
"885",0.539356138128188
"886",0.539312717006847
"887",0.539269391591845
"888",0.539178862841601
"889",0.539120872012162
"890",0.539030694668821
"891",0.538972985185424
"892",0.538947639927779
"893",0.538937198067633
"894",0.538926779050315
"895",0.538948518542323
"896",0.538938109912686
"897",0.538895658308215
"898",0.53891736066624
"899",0.538939015805977
"900",0.53896062388136
"901",0.538982185045655
"902",0.539035591274397
"903",0.539120739088882
"904",0.539205702647658
"905",0.539290482548159
"906",0.539343325288962
"907",0.539364334200343
"908",0.539385297845374
"909",0.539389143851875
"910",0.539392981346823
"911",0.539428390967946
"912",0.539495268138801
"913",0.539530486844178
"914",0.539565627950897
"915",0.539569250117906
"916",0.539604271356784
"917",0.539656146075171
"918",0.53967657013915
"919",0.539759564210131
"920",0.539811108331248
